1;EUR;5520.97;SSP;bank;4968.88;SSP;extract-ed;552.10
1;EUR;351.55;LKR;bank;316.40;LKR;extract-ed;35.16
1;EUR;524.78;SDG;bank;472.30;SDG;extract-ed;52.48
1;EUR;43.88;SRD;bank;39.49;SRD;extract-ed;4.39
1;EUR;11.13;SEK;bank;10.02;SEK;extract-ed;1.11
1;EUR;0.93;CHF;bank;0.84;CHF;extract-ed;0.09
1;EUR;15129.38;SYP;bank;13616.44;SYP;extract-ed;1512.94
1;EUR;34.23;TWD;bank;30.81;TWD;extract-ed;3.42
1;EUR;11.50;TJS;bank;10.35;TJS;extract-ed;1.15
1;EUR;3065.21;TZS;bank;2758.69;TZS;extract-ed;306.52
1;EUR;38.17;THB;bank;34.35;THB;extract-ed;3.82
1;EUR;2.79;TOP;bank;2.51;TOP;extract-ed;0.28
1;EUR;8.77;TTD;bank;7.89;TTD;extract-ed;0.88
1;EUR;3.38;TND;bank;3.05;TND;extract-ed;0.34
1;EUR;47.00;TRY;bank;42.30;TRY;extract-ed;4.70
1;EUR;4.11;TMT;bank;3.70;TMT;extract-ed;0.41
1;EUR;4191.08;UGX;bank;3771.97;UGX;extract-ed;419.11
1;EUR;49.08;UAH;bank;44.18;UAH;extract-ed;4.91
1;EUR;4.30;AED;bank;3.87;AED;extract-ed;0.43
1;EUR;47.43;UYU;bank;42.68;UYU;extract-ed;4.74
1;EUR;14843.01;UZS;bank;13358.71;UZS;extract-ed;1484.30
1;EUR;139.26;VUV;bank;125.34;VUV;extract-ed;13.93
1;EUR;133.64;VES;bank;120.28;VES;extract-ed;13.36
1;EUR;30508.63;VND;bank;27457.77;VND;extract-ed;3050.86
1;EUR;283.92;YER;bank;255.53;YER;extract-ed;28.39
1;EUR;27.88;ZMW;bank;25.09;ZMW;extract-ed;2.79
1;EUR;31.52;ZWL;bank;28.36;ZWL;extract-ed;3.15
1;EUR;0.86;FKP;bank;0.78;FKP;extract-ed;0.09
1;EUR;0.86;GIP;bank;0.78;GIP;extract-ed;0.09
1;EUR;0.86;IMP;bank;0.78;IMP;extract-ed;0.09
1;EUR;0.86;JEP;bank;0.78;JEP;extract-ed;0.09
1;EUR;1.78;KID;bank;1.60;KID;extract-ed;0.18
1;EUR;1.78;TVD;bank;1.60;TVD;extract-ed;0.18
1;EUR;0.86;GBP;bank;0.78;GBP;extract-ed;0.09
1;EUR;58.00;EGP;bank;52.20;EGP;extract-ed;5.80
1;AOA;0.08;AFN;bank;0.07;AFN;extract-ed;0.01
1;AOA;0.09;ALL;bank;0.08;ALL;extract-ed;0.01
1;AOA;0.14;DZD;bank;0.13;DZD;extract-ed;0.01
